"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"44009","2","2373","76","0","2018","A","N","Washington County, Rhode Island","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44009","3","2373","76","0","2018","A","","Washington County, Rhode Island","Local Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,160,7022368,0,0,843,43844,"",4.54,4.43,4.32,0.00,0.00,0.97,0.98,"",0,0.0,-6,-3.6,-276060,-3.8,0,0.0,0,0.0,-5,-0.6,-233,-0.5
"44009","5","2373","76","0","2018","A","N","Washington County, Rhode Island","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"44999","5","2373","76","0","2018","A","","Unknown Or Undefined, Rhode Island","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,41,2618221,1768047,125796,1216,63217,"",2.90,1.73,1.08,1.68,1.68,0.62,0.62,"",1,7.1,22,115.8,1598859,156.8,1130580,177.4,72204,134.7,156,14.7,8116,14.7
"45000","5","2373","56","0","2018","A","","South Carolina -- Statewide","Private","NAICS 2373 Highway, street, and bridge construction","State, NAICS 4-digit -- by ownership sector","All establishment sizes",179,5302,282699739,87995566,2258849,1025,53318,"",1.19,1.12,1.08,0.94,0.69,0.96,0.96,"",2,1.1,338,6.8,17093513,6.4,4667984,5.6,70755,3.2,-4,-0.4,-187,-0.3
"45003","5","2373","76","0","2018","A","","Aiken County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,20,734205,291296,5200,712,37019,"",0.89,0.15,0.09,0.10,0.05,0.60,0.60,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45007","5","2373","76","0","2018","A","","Anderson County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,116,5612940,1858759,62290,929,48318,"",1.45,0.79,0.76,0.67,0.73,0.96,0.96,"",0,0.0,-5,-4.1,-74039,-1.3,-169983,-8.4,-6155,-9.0,26,2.9,1351,2.9
"45013","5","2373","76","0","2018","A","","Beaufort County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,16,652899,302215,4477,781,40595,"",0.46,0.11,0.09,0.10,0.05,0.84,0.84,"",0,0.0,3,23.1,90501,16.1,58202,23.9,514,13.0,-40,-4.9,-2119,-5.0
"45015","5","2373","76","0","2018","A","N","Berkeley County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"45017","5","2373","76","0","2018","A","N","Calhoun County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45019","5","2373","76","0","2018","A","","Charleston County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,911,62511011,15098997,171963,1320,68618,"",1.16,1.59,1.76,1.33,0.50,1.11,1.11,"",4,23.5,15,1.7,149737,0.2,-85280,-0.6,-1642,-0.9,-18,-1.3,-949,-1.4
"45021","5","2373","76","0","2018","A","N","Cherokee County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"45023","5","2373","76","0","2018","A","N","Chester County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45025","5","2373","76","0","2018","A","N","Chesterfield County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45027","5","2373","76","0","2018","A","N","Clarendon County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45029","5","2373","76","0","2018","A","N","Colleton County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45031","5","2373","76","0","2018","A","N","Darlington County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45035","5","2373","76","0","2018","A","","Dorchester County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,59,2660378,862796,12141,872,45347,"",2.24,0.73,0.70,0.55,0.30,0.96,0.96,"",1,20.0,31,110.7,1426502,115.6,392468,83.4,8251,212.1,37,4.4,1926,4.4
"45039","5","2373","76","0","2018","A","N","Fairfield County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45041","5","2373","76","0","2018","A","N","Florence County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45045","5","2373","76","0","2018","A","","Greenville County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,517,27087723,8910624,211190,1007,52360,"",1.03,0.83,0.73,0.65,0.42,0.88,0.88,"",1,6.2,84,19.4,3913498,16.9,1717010,23.9,16651,8.6,-23,-2.2,-1201,-2.2
"45047","5","2373","76","0","2018","A","N","Greenwood County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",3.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45051","5","2373","76","0","2018","A","","Horry County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,939,47796717,16819520,473854,979,50915,"",0.96,3.17,3.88,2.89,1.97,1.22,1.22,"",2,25.0,32,3.5,3183833,7.1,844117,5.3,35630,8.1,33,3.5,1732,3.5
"45053","5","2373","76","0","2018","A","N","Jasper County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45055","5","2373","76","0","2018","A","N","Kershaw County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",2.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45057","5","2373","76","0","2018","A","N","Lancaster County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45059","5","2373","76","0","2018","A","N","Laurens County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",2.03,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"45063","5","2373","76","0","2018","A","","Lexington County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,304,18142755,5030542,217208,1148,59696,"",1.03,1.13,1.29,0.98,1.43,1.15,1.15,"",3,60.0,50,19.7,3337847,22.5,802914,19.0,24674,12.8,28,2.5,1447,2.5
"45067","5","2373","76","0","2018","A","N","Marion County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",3.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45071","5","2373","76","0","2018","A","N","Newberry County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45073","5","2373","76","0","2018","A","","Oconee County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,61,2206099,919537,2604,695,36166,"",3.26,1.12,0.69,0.85,0.08,0.61,0.62,"",1,20.0,8,15.1,238399,12.1,124303,15.6,214,9.0,-25,-3.5,-1255,-3.4
"45075","5","2373","76","0","2018","A","N","Orangeburg County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",2.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45077","5","2373","76","0","2018","A","","Pickens County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,104,5181372,1535491,19313,963,50062,"",1.96,1.26,1.26,1.18,0.54,1.01,1.01,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"45079","5","2373","76","0","2018","A","","Richland County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,188,10344140,3441526,55599,1057,54973,"",0.68,0.37,0.35,0.40,0.17,0.93,0.93,"",-1,-11.1,-39,-17.2,-1914301,-15.6,-607850,-15.0,-58188,-51.1,17,1.6,872,1.6
"45083","5","2373","76","0","2018","A","","Spartanburg County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,436,23441142,7154061,307795,1034,53744,"",1.24,1.36,1.27,1.08,1.40,0.93,0.93,"",-1,-10.0,-23,-5.0,-1897127,-7.5,-361575,-4.8,1226,0.4,-29,-2.7,-1509,-2.7
"45085","5","2373","76","0","2018","A","","Sumter County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,30,970285,330036,933,622,32343,"",1.73,0.35,0.24,0.22,0.02,0.68,0.68,"",0,0.0,-44,-59.5,-1633749,-62.7,-792256,-70.6,-6082,-86.7,-58,-8.5,-3006,-8.5
"45087","5","2373","76","0","2018","A","N","Union County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45089","5","2373","76","0","2018","A","N","Williamsburg County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"45091","5","2373","76","0","2018","A","","York County, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,269,12339243,4348338,55312,881,45814,"",0.89,1.25,1.00,0.95,0.33,0.80,0.80,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"45999","5","2373","76","0","2018","A","","Unknown Or Undefined, South Carolina","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",29,134,5514503,1949965,24248,791,41153,"",1.51,0.95,0.46,0.46,0.14,0.48,0.48,"",-9,-23.7,42,45.7,1150159,26.4,280013,16.8,-2441,-9.1,-118,-13.0,-6114,-12.9
"46000","2","2373","56","0","2018","A","N","South Dakota -- Statewide","State Government","NAICS 2373 Highway, street, and bridge construction","State, NAICS 4-digit -- by ownership sector","All establishment sizes",58,0,0,0,0,0,0,"N",9.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46000","3","2373","56","0","2018","A","","South Dakota -- Statewide","Local Government","NAICS 2373 Highway, street, and bridge construction","State, NAICS 4-digit -- by ownership sector","All establishment sizes",23,40,361931,162158,143,175,9086,"",1.73,0.14,0.03,0.31,0.09,0.23,0.23,"",0,0.0,-3,-7.0,915,0.3,-42906,-20.9,-384,-72.9,14,8.7,739,8.9
"46000","5","2373","56","0","2018","A","","South Dakota -- Statewide","Private","NAICS 2373 Highway, street, and bridge construction","State, NAICS 4-digit -- by ownership sector","All establishment sizes",132,1726,102543108,35304306,2339972,1143,59414,"",3.43,1.79,1.96,1.96,8.87,1.09,1.09,"",-8,-5.7,-84,-4.6,-2838208,-2.7,-502671,-1.4,-90115,-3.7,23,2.1,1182,2.0
"46003","2","2373","76","0","2018","A","N","Aurora County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",55.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46005","2","2373","76","0","2018","A","N","Beadle County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",8.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46005","5","2373","76","0","2018","A","","Beadle County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,57,4870274,1278463,110889,1634,84947,"",6.55,2.92,4.96,3.45,21.43,1.69,1.69,"",0,0.0,11,23.9,144813,3.1,219328,20.7,12339,12.5,-331,-16.8,-17225,-16.9
"46007","2","2373","76","0","2018","A","N","Bennett County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",62.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46009","2","2373","76","0","2018","A","N","Bon Homme County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",27.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46011","2","2373","76","0","2018","A","N","Brookings County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",5.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46011","3","2373","76","0","2018","A","N","Brookings County, South Dakota","Local Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46011","5","2373","76","0","2018","A","N","Brookings County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"46013","2","2373","76","0","2018","A","N","Brown County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46013","3","2373","76","0","2018","A","N","Brown County, South Dakota","Local Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46013","5","2373","76","0","2018","A","","Brown County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,88,6498385,1724666,161056,1420,73845,"",2.97,1.89,2.61,1.94,13.47,1.38,1.38,"",0,0.0,0,0.0,-6591,-0.1,-93533,-5.1,-11614,-6.7,1,0.1,65,0.1
"46015","2","2373","76","0","2018","A","N","Brule County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",21.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46019","2","2373","76","0","2018","A","N","Butte County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",14.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46019","5","2373","76","0","2018","A","N","Butte County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",4.43,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"46021","2","2373","76","0","2018","A","N","Campbell County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",80.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46021","5","2373","76","0","2018","A","N","Campbell County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",12.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46023","2","2373","76","0","2018","A","N","Charles Mix County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",16.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46023","3","2373","76","0","2018","A","N","Charles Mix County, South Dakota","Local Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",14.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46023","5","2373","76","0","2018","A","N","Charles Mix County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46025","2","2373","76","0","2018","A","N","Clark County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",33.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46027","2","2373","76","0","2018","A","N","Clay County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",14.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46027","5","2373","76","0","2018","A","N","Clay County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46029","2","2373","76","0","2018","A","N","Codington County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",4.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46029","5","2373","76","0","2018","A","","Codington County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,56,3158224,1251315,76983,1089,56650,"",3.59,1.55,1.74,1.77,7.28,1.13,1.13,"",-3,-37.5,-18,-24.3,-809840,-20.4,-337371,-21.2,-32461,-29.7,61,5.9,3208,6.0
"46031","2","2373","76","0","2018","A","N","Corson County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",86.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46031","5","2373","76","0","2018","A","N","Corson County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",13.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46033","2","2373","76","0","2018","A","N","Custer County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",16.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46033","5","2373","76","0","2018","A","N","Custer County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",2.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46035","2","2373","76","0","2018","A","N","Davison County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",7.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46035","5","2373","76","0","2018","A","","Davison County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,56,4203937,956875,78828,1435,74626,"",5.40,2.04,3.04,1.85,14.32,1.48,1.48,"",0,0.0,-10,-15.2,641316,18.0,-92727,-8.8,-986,-1.2,393,37.7,20442,37.7
"46037","2","2373","76","0","2018","A","N","Day County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",24.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46037","5","2373","76","0","2018","A","N","Day County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",3.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46039","2","2373","76","0","2018","A","N","Deuel County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",32.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46039","3","2373","76","0","2018","A","N","Deuel County, South Dakota","Local Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",14.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46041","2","2373","76","0","2018","A","N","Dewey County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",41.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46041","5","2373","76","0","2018","A","N","Dewey County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",6.22,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"46043","2","2373","76","0","2018","A","N","Douglas County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",45.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46043","5","2373","76","0","2018","A","N","Douglas County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",6.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46045","2","2373","76","0","2018","A","N","Edmunds County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",32.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46047","2","2373","76","0","2018","A","N","Fall River County, South Dakota","State Government","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",19.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"46047","5","2373","76","0","2018","A","N","Fall River County, South Dakota","Private","NAICS 2373 Highway, street, and bridge construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",5.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
