"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"31123","5","2361","76","0","2018","A","N","Morrill County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"31125","5","2361","76","0","2018","A","","Nance County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,5,153334,54854,407,632,32857,"",1.13,0.87,0.80,0.83,0.65,0.99,0.99,"",0,0.0,1,25.0,2752,1.8,2773,5.3,89,28.0,-24,-3.7,-1237,-3.6
"31127","5","2361","76","0","2018","A","N","Nemaha County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31129","5","2361","76","0","2018","A","N","Nuckolls County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"31131","5","2361","76","0","2018","A","N","Otoe County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,"N",-1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0
"31133","5","2361","76","0","2018","A","","Pawnee County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,6,196952,77861,2647,623,32376,"",1.50,1.49,1.40,1.74,4.88,0.92,0.92,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"31135","5","2361","76","0","2018","A","","Perkins County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,9,230391,79993,740,479,24907,"",1.31,1.45,0.89,1.43,2.02,0.60,0.60,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"31137","5","2361","76","0","2018","A","N","Phelps County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"31139","5","2361","76","0","2018","A","N","Pierce County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0
"31141","5","2361","76","0","2018","A","","Platte County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",27,110,4749510,1200258,6904,833,43342,"",1.20,1.06,1.07,0.95,0.58,1.01,1.01,"",1,3.8,6,5.8,1135083,31.4,141335,13.3,1642,31.2,166,24.9,8671,25.0
"31143","5","2361","76","0","2018","A","N","Polk County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31145","5","2361","76","0","2018","A","","Red Willow County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,16,610687,218131,2104,738,38368,"",0.55,0.59,0.61,0.81,0.90,1.04,1.04,"",0,0.0,3,23.1,257439,72.9,26079,13.6,-595,-22.0,198,36.7,10295,36.7
"31147","5","2361","76","0","2018","A","","Richardson County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,19,474559,224461,1897,493,25652,"",1.27,1.41,1.07,1.53,1.24,0.78,0.78,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31151","5","2361","76","0","2018","A","","Saline County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,10,257057,108193,1011,494,25706,"",1.06,0.26,0.16,0.26,0.29,0.61,0.61,"",0,0.0,-3,-23.1,-62450,-19.5,-39405,-26.7,-516,-33.8,12,2.5,647,2.6
"31153","5","2361","76","0","2018","A","","Sarpy County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",121,503,25210288,5871514,98013,964,50145,"",1.57,1.29,1.39,1.15,1.63,1.07,1.07,"",9,8.0,25,5.2,2975774,13.4,366094,6.6,18690,23.6,69,7.7,3621,7.8
"31155","5","2361","76","0","2018","A","N","Saunders County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",25,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,"N",3,13.6,0,0,0,0,0,0,0,0,0,0,0,0
"31157","5","2361","76","0","2018","A","","Scotts Bluff County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,94,3168298,1044983,10261,650,33795,"",0.61,1.04,0.90,1.08,0.76,0.87,0.87,"",0,0.0,5,5.6,355888,12.7,71541,7.3,-22758,-68.9,39,6.4,2046,6.4
"31159","5","2361","76","0","2018","A","","Seward County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",20,49,1398809,521218,3797,554,28792,"",2.00,1.46,1.01,1.42,0.99,0.69,0.69,"",0,0.0,1,2.1,23038,1.7,-11737,-2.2,-1249,-24.8,-1,-0.2,-70,-0.2
"31161","5","2361","76","0","2018","A","N","Sheridan County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"31163","5","2361","76","0","2018","A","N","Sherman County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31167","5","2361","76","0","2018","A","N","Stanton County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",2.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31169","5","2361","76","0","2018","A","N","Thayer County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"31173","5","2361","76","0","2018","A","N","Thurston County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31175","5","2361","76","0","2018","A","","Valley County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,21,733594,247849,4737,664,34522,"",1.50,2.16,2.13,2.76,4.64,0.97,0.97,"",-1,-12.5,-7,-25.0,-236662,-24.4,-140128,-36.1,141,3.1,5,0.8,278,0.8
"31177","5","2361","76","0","2018","A","","Washington County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",35,97,3499727,1057576,17131,691,35925,"",2.75,2.28,1.54,2.05,2.62,0.67,0.67,"",1,2.9,15,18.3,645400,22.6,135898,14.7,1504,9.6,20,3.0,1010,2.9
"31179","5","2361","76","0","2018","A","","Wayne County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,19,770361,193650,1145,787,40904,"",1.31,0.83,0.94,0.89,0.57,1.13,1.13,"",0,0.0,-1,-5.0,29135,3.9,-15704,-7.5,-297,-20.6,56,7.7,2892,7.6
"31183","5","2361","76","0","2018","A","N","Wheeler County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"31185","5","2361","76","0","2018","A","N","York County, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",1,10.0,0,0,0,0,0,0,0,0,0,0,0,0
"31999","5","2361","76","0","2018","A","","Unknown Or Undefined, Nebraska","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,34,1240294,592716,22520,693,36038,"",0.18,0.29,0.15,0.27,0.54,0.52,0.52,"",-3,-12.5,-14,-29.2,-640282,-34.0,10051,1.7,3501,18.4,-68,-8.9,-3553,-9.0
"32000","3","2361","56","0","2018","A","N","Nevada -- Statewide","Local Government","NAICS 2361 Residential building construction","State, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",7.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"32000","5","2361","56","0","2018","A","","Nevada -- Statewide","Private","NAICS 2361 Residential building construction","State, NAICS 4-digit -- by ownership sector","All establishment sizes",921,8106,512350682,262057856,6759276,1216,63210,"",0.60,1.09,1.38,1.01,1.06,1.27,1.27,"",30,3.4,1159,16.7,97740677,23.6,45876840,21.2,666884,10.9,68,5.9,3525,5.9
"32001","5","2361","76","0","2018","A","","Churchill County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,90,3512280,2791702,50754,748,38917,"",1.07,1.98,1.63,2.14,1.48,0.82,0.82,"",-1,-7.1,23,34.3,1127234,47.3,772413,38.3,-14659,-22.4,68,10.0,3539,10.0
"32003","5","2361","76","0","2018","A","","Clark County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",432,4966,357334390,162396919,4216178,1384,71951,"",0.41,0.92,1.35,0.85,0.90,1.47,1.47,"",12,2.9,713,16.8,67193020,23.2,28429309,21.2,413490,10.9,72,5.5,3723,5.5
"32005","5","2361","76","0","2018","A","","Douglas County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",72,324,13949798,10122675,292305,827,43011,"",2.06,3.03,2.81,2.75,3.15,0.93,0.93,"",4,5.9,40,14.1,1636925,13.3,1327980,15.1,-1421,-0.5,-8,-1.0,-421,-1.0
"32007","5","2361","76","0","2018","A","","Elko County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",32,239,10215203,7130247,123340,823,42771,"",1.23,1.96,1.64,1.69,1.21,0.84,0.84,"",0,0.0,-16,-6.3,931968,10.0,144843,2.1,978,0.8,122,17.4,6319,17.3
"32009","5","2361","76","0","2018","A","N","Esmeralda County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",3.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"32013","5","2361","76","0","2018","A","N","Humboldt County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"32015","5","2361","76","0","2018","A","","Lander County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,13,304637,303337,7961,469,24371,"",1.24,0.69,0.20,0.42,0.62,0.31,0.31,"",0,0.0,5,62.5,103929,51.8,114940,61.0,1382,21.0,-29,-5.8,-1527,-5.9
"32017","5","2361","76","0","2018","A","N","Lincoln County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"32019","5","2361","76","0","2018","A","","Lyon County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",20,103,4278995,3002013,100455,802,41679,"",1.00,1.56,1.53,1.45,1.85,0.98,0.98,"",0,0.0,24,30.4,1348216,46.0,784693,35.4,18735,22.9,92,13.0,4775,12.9
"32021","3","2361","76","0","2018","A","N","Mineral County, Nevada","Local Government","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",6543.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"32023","5","2361","76","0","2018","A","","Nye County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,113,4415304,3606053,68130,750,38987,"",0.98,1.72,1.32,1.64,1.23,0.77,0.77,"",0,0.0,40,54.8,1943692,78.6,1548539,75.3,15805,30.2,97,14.9,5013,14.8
"32029","5","2361","76","0","2018","A","N","Storey County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"32031","5","2361","76","0","2018","A","","Washoe County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",270,2017,108070697,65472517,1668856,1030,53571,"",0.96,1.67,1.78,1.63,1.71,1.06,1.06,"",11,4.2,286,16.5,21894195,25.4,12050177,22.6,220965,15.3,73,7.6,3784,7.6
"32033","5","2361","76","0","2018","A","N","White Pine County, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"32510","5","2361","76","0","2018","A","","Carson City, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",41,177,8483514,5826638,184522,922,47929,"",1.03,1.09,1.03,1.50,1.84,0.95,0.95,"",1,2.5,43,32.1,1732288,25.7,752327,14.8,14450,8.5,-44,-4.6,-2328,-4.6
"32999","5","2361","76","0","2018","A","N","Unknown Or Undefined, Nevada","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"33000","5","2361","56","0","2018","A","","New Hampshire -- Statewide","Private","NAICS 2361 Residential building construction","State, NAICS 4-digit -- by ownership sector","All establishment sizes",950,3481,183150944,59972518,836811,1012,52608,"",0.95,0.97,0.90,0.99,1.31,0.93,0.93,"",34,3.7,67,2.0,4539430,2.5,1330222,2.3,-14564,-1.7,6,0.6,294,0.6
"33001","5","2361","76","0","2018","A","","Belknap County, New Hampshire","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",65,205,9409444,3457535,43313,882,45844,"",1.67,1.46,1.52,1.54,1.70,1.04,1.04,"",3,4.8,6,3.0,461994,5.2,49793,1.5,-9991,-18.7,18,2.1,901,2.0
"33003","5","2361","76","0","2018","A","","Carroll County, New Hampshire","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",56,226,11376382,3670256,48674,969,50412,"",1.46,2.08,2.84,2.10,2.59,1.37,1.37,"",5,9.8,37,19.6,1468373,14.8,546598,17.5,6187,14.6,-41,-4.1,-2127,-4.0
"33005","5","2361","76","0","2018","A","","Cheshire County, New Hampshire","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",44,189,8050534,3145548,36940,821,42690,"",1.08,1.10,1.01,1.15,1.53,0.92,0.92,"",-2,-4.3,-12,-6.0,-242528,-2.9,-461395,-12.8,-10011,-21.3,26,3.3,1328,3.2
"33007","5","2361","76","0","2018","A","N","Coos County, New Hampshire","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",1,6.7,0,0,0,0,0,0,0,0,0,0,0,0
"33009","5","2361","76","0","2018","A","","Grafton County, New Hampshire","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",69,347,16782966,5802217,69538,931,48389,"",1.09,1.18,1.00,1.54,2.33,0.85,0.85,"",1,1.5,17,5.2,-214658,-1.3,268649,4.9,-1004,-1.4,-61,-6.1,-3197,-6.2
"33011","5","2361","76","0","2018","A","","Hillsborough County, New Hampshire","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",248,876,47955078,15411819,264513,1053,54738,"",1.07,0.79,0.71,0.81,1.37,0.89,0.90,"",10,4.2,25,2.9,2895813,6.4,1128764,7.9,-2756,-1.0,35,3.4,1800,3.4
"33013","5","2361","76","0","2018","A","","Merrimack County, New Hampshire","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",93,287,13133178,4855118,53276,881,45813,"",0.94,0.68,0.60,0.79,0.84,0.87,0.87,"",3,3.3,8,2.9,519630,4.1,176257,3.8,-1056,-1.9,11,1.3,576,1.3
"33015","5","2361","76","0","2018","A","","Rockingham County, New Hampshire","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",245,1016,61798347,17791671,254510,1170,60855,"",1.17,1.25,1.37,1.15,1.51,1.10,1.10,"",5,2.1,20,2.0,2155587,3.6,387350,2.2,22039,9.5,18,1.6,953,1.6
"33017","5","2361","76","0","2018","A","","Strafford County, New Hampshire","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",50,111,4919998,1952098,26410,850,44225,"",0.90,0.42,0.36,0.48,0.66,0.85,0.85,"",2,4.2,-58,-34.3,-3638374,-42.5,-1246276,-39.0,-19047,-41.9,-123,-12.6,-6391,-12.6
"33019","5","2361","76","0","2018","A","N","Sullivan County, New Hampshire","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",33,0,0,0,0,0,0,"N",1.57,0,0,0,0,0,0,"N",3,10.0,0,0,0,0,0,0,0,0,0,0,0,0
"33999","5","2361","76","0","2018","A","N","Unknown Or Undefined, New Hampshire","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",31,0,0,0,0,0,0,"N",0.17,0,0,0,0,0,0,"N",2,6.9,0,0,0,0,0,0,0,0,0,0,0,0
"34000","2","2361","56","0","2018","A","N","New Jersey -- Statewide","State Government","NAICS 2361 Residential building construction","State, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",37.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34000","5","2361","56","0","2018","A","","New Jersey -- Statewide","Private","NAICS 2361 Residential building construction","State, NAICS 4-digit -- by ownership sector","All establishment sizes",6033,22773,1316626983,734528601,19750219,1112,57814,"",1.18,1.04,0.92,0.98,1.21,0.88,0.88,"",379,6.7,236,1.0,43454805,3.4,16520723,2.3,-1243451,-5.9,26,2.4,1321,2.3
"34001","5","2361","76","0","2018","A","","Atlantic County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",181,584,23098143,17198280,505861,760,39540,"",1.46,0.85,0.72,0.83,0.97,0.85,0.85,"",9,5.2,-4,-0.7,-805255,-3.4,165036,1.0,-44282,-8.0,-22,-2.8,-1118,-2.7
"34003","2","2361","76","0","2018","A","N","Bergen County, New Jersey","State Government","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",307.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"34003","5","2361","76","0","2018","A","","Bergen County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",702,2570,152743573,87434875,2268635,1143,59437,"",1.13,1.06,0.97,1.00,1.25,0.91,0.91,"",33,4.9,22,0.9,14825889,10.7,6060487,7.4,97663,4.5,102,9.8,5318,9.8
"34005","5","2361","76","0","2018","A","","Burlington County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",259,1398,71318348,42063344,1048267,981,51015,"",1.24,1.28,1.14,1.13,1.36,0.89,0.89,"",16,6.6,134,10.6,9349812,15.1,5130150,13.9,27488,2.7,38,4.0,1986,4.1
"34007","5","2361","76","0","2018","A","","Camden County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",231,983,51497349,32507506,942828,1008,52392,"",1.01,0.88,0.86,0.91,1.18,0.97,0.97,"",27,13.2,57,6.2,-462757,-0.9,1041918,3.3,-7497,-0.8,-71,-6.6,-3700,-6.6
"34009","5","2361","76","0","2018","A","","Cape May County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",156,607,30801957,18315499,493689,976,50772,"",2.12,2.68,3.61,2.89,2.36,1.35,1.35,"",10,6.8,-24,-3.8,2933053,10.5,196553,1.1,-92690,-15.8,127,15.0,6629,15.0
"34011","5","2361","76","0","2018","A","","Cumberland County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",61,132,4475213,3343579,107568,650,33796,"",1.02,0.41,0.30,0.35,0.44,0.74,0.74,"",9,17.3,-1,-0.8,-353618,-7.3,56661,1.7,-13276,-11.0,-48,-6.9,-2488,-6.9
"34013","5","2361","76","0","2018","A","","Essex County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",509,1848,101010531,59706117,1594618,1051,54652,"",1.31,0.99,0.78,1.01,1.32,0.78,0.78,"",68,15.4,186,11.2,12583765,14.2,7401851,14.2,139704,9.6,28,2.7,1460,2.7
"34015","5","2361","76","0","2018","A","","Gloucester County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",161,538,23416485,15818339,456679,837,43525,"",1.35,0.90,0.84,0.87,1.09,0.93,0.93,"",20,14.2,17,3.3,838619,3.7,307664,2.0,-65814,-12.6,3,0.4,162,0.4
"34017","5","2361","76","0","2018","A","","Hudson County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",258,1132,99887547,40434500,1026717,1697,88259,"",0.91,0.79,0.90,0.76,0.92,1.14,1.14,"",25,10.7,25,2.3,6450282,6.9,3878512,10.6,12177,1.2,74,4.6,3872,4.6
"34019","5","2361","76","0","2018","A","","Hunterdon County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",124,329,15367968,9871455,255175,899,46747,"",1.63,1.29,0.92,1.15,1.46,0.71,0.71,"",-5,-3.9,-54,-14.1,-3533544,-18.7,-2087992,-17.5,-85652,-25.1,-51,-5.4,-2636,-5.3
"34021","5","2361","76","0","2018","A","","Mercer County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",229,841,45360282,25273693,601310,1038,53968,"",1.09,0.61,0.47,0.71,0.81,0.76,0.76,"",20,9.6,65,8.4,1655329,3.8,1486056,6.2,-69806,-10.4,-45,-4.2,-2353,-4.2
"34023","5","2361","76","0","2018","A","","Middlesex County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",383,1742,101545079,56926008,1551930,1121,58287,"",0.91,0.74,0.67,0.70,0.89,0.89,0.89,"",19,5.2,24,1.4,1202886,1.2,485114,0.9,-144080,-8.5,-2,-0.2,-117,-0.2
"34025","5","2361","76","0","2018","A","","Monmouth County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",551,2673,190608114,86694239,2694976,1372,71320,"",1.45,1.88,2.42,1.96,2.73,1.28,1.28,"",5,0.9,-30,-1.1,-2702427,-1.4,-3410241,-3.8,-305108,-10.2,-3,-0.2,-193,-0.3
"34027","5","2361","76","0","2018","A","","Morris County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",402,1359,74778404,42130790,991041,1058,55014,"",1.25,0.86,0.57,0.70,0.78,0.67,0.67,"",6,1.5,-47,-3.3,4412757,6.3,260016,0.6,-183992,-15.7,96,10.0,4976,9.9
"34029","5","2361","76","0","2018","A","","Ocean County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",461,1770,89228880,55233529,1318366,970,50417,"",1.81,1.93,2.20,2.10,2.17,1.14,1.14,"",17,3.8,64,3.8,2154031,2.5,1888222,3.5,-74654,-5.4,-11,-1.1,-621,-1.2
"34031","5","2361","76","0","2018","A","","Passaic County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",301,1053,53258665,35503379,1058387,973,50598,"",1.27,1.17,1.10,1.23,1.66,0.95,0.95,"",9,3.1,-86,-7.6,-4314251,-7.5,-3284696,-8.5,-224832,-17.5,1,0.1,58,0.1
"34033","5","2361","76","0","2018","A","","Salem County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",27,138,6317037,4320440,109314,881,45831,"",1.09,1.22,0.98,1.07,1.18,0.80,0.80,"",-2,-6.9,2,1.5,744184,13.4,200248,4.9,4479,4.3,91,11.5,4728,11.5
"34035","5","2361","76","0","2018","A","","Somerset County, New Jersey","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",194,843,62567549,28301988,758523,1427,74198,"",1.01,0.83,0.70,0.69,0.91,0.85,0.85,"",4,2.1,14,1.7,6189509,11.0,1533191,5.7,-33356,-4.2,119,9.1,6191,9.1
